localPosition.x:-0008.11670|localPosition.y:-0050.53194|localPosition.z:0029.09170|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000|intensity:0004.94000|range:0001.00000|type:Point|color.r:0000.76252|color.g:0000.19518|color.b:0000.81132|color.a:0001.00000|spotAngle:0030.00000|shadows:Soft|shadowStrength:0000.90000|shadowResolution:FromQualitySettings|shadowBias:0000.05000|shadowNormalBias:0000.40000|shadowNearPlane:0000.20000|
localPosition.x:0050.49530|localPosition.y:-0053.14694|localPosition.z:-0010.03830|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000|intensity:0001.20000|range:0005.50000|type:Point|color.r:0001.00000|color.g:0001.00000|color.b:0001.00000|color.a:0001.00000|spotAngle:0030.00000|shadows:Soft|shadowStrength:0000.90000|shadowResolution:FromQualitySettings|shadowBias:0000.05000|shadowNormalBias:0000.40000|shadowNearPlane:0000.20000|
localPosition.x:0053.05530|localPosition.y:-0053.14694|localPosition.z:-0010.03830|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000|intensity:0001.20000|range:0005.50000|type:Point|color.r:0001.00000|color.g:0001.00000|color.b:0001.00000|color.a:0001.00000|spotAngle:0030.00000|shadows:Soft|shadowStrength:0000.90000|shadowResolution:FromQualitySettings|shadowBias:0000.05000|shadowNormalBias:0000.40000|shadowNearPlane:0000.20000|
localPosition.x:0055.52330|localPosition.y:-0053.14694|localPosition.z:-0010.03830|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000|intensity:0001.20000|range:0005.50000|type:Point|color.r:0001.00000|color.g:0001.00000|color.b:0001.00000|color.a:0001.00000|spotAngle:0030.00000|shadows:Soft|shadowStrength:0000.90000|shadowResolution:FromQualitySettings|shadowBias:0000.05000|shadowNormalBias:0000.40000|shadowNearPlane:0000.20000|
localPosition.x:0050.49530|localPosition.y:-0053.14694|localPosition.z:-0007.56130|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000|intensity:0001.20000|range:0005.50000|type:Point|color.r:0001.00000|color.g:0001.00000|color.b:0001.00000|color.a:0001.00000|spotAngle:0030.00000|shadows:Soft|shadowStrength:0000.90000|shadowResolution:FromQualitySettings|shadowBias:0000.05000|shadowNormalBias:0000.40000|shadowNearPlane:0000.20000|
localPosition.x:0055.52330|localPosition.y:-0053.38494|localPosition.z:-0007.56730|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000|intensity:0000.50000|range:0005.50000|type:Point|color.r:0001.00000|color.g:0001.00000|color.b:0001.00000|color.a:0001.00000|spotAngle:0030.00000|shadows:Soft|shadowStrength:0000.90000|shadowResolution:FromQualitySettings|shadowBias:0000.05000|shadowNormalBias:0000.40000|shadowNearPlane:0000.20000|
localPosition.x:0055.52330|localPosition.y:-0053.38494|localPosition.z:-0004.99230|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000|intensity:0000.50000|range:0005.50000|type:Point|color.r:0001.00000|color.g:0001.00000|color.b:0001.00000|color.a:0001.00000|spotAngle:0030.00000|shadows:Soft|shadowStrength:0000.90000|shadowResolution:FromQualitySettings|shadowBias:0000.05000|shadowNormalBias:0000.40000|shadowNearPlane:0000.20000|
localPosition.x:0055.52330|localPosition.y:-0053.14694|localPosition.z:-0002.42030|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000|intensity:0001.20000|range:0005.50000|type:Point|color.r:0001.00000|color.g:0001.00000|color.b:0001.00000|color.a:0001.00000|spotAngle:0030.00000|shadows:Soft|shadowStrength:0000.90000|shadowResolution:FromQualitySettings|shadowBias:0000.05000|shadowNormalBias:0000.40000|shadowNearPlane:0000.20000|
localPosition.x:0055.52330|localPosition.y:-0053.14694|localPosition.z:0000.09970|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000|intensity:0001.20000|range:0005.50000|type:Point|color.r:0001.00000|color.g:0001.00000|color.b:0001.00000|color.a:0001.00000|spotAngle:0030.00000|shadows:Soft|shadowStrength:0000.90000|shadowResolution:FromQualitySettings|shadowBias:0000.05000|shadowNormalBias:0000.40000|shadowNearPlane:0000.20000|
localPosition.x:0055.52330|localPosition.y:-0053.51794|localPosition.z:0002.71970|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000|intensity:0000.50000|range:0005.50000|type:Point|color.r:0001.00000|color.g:0001.00000|color.b:0001.00000|color.a:0001.00000|spotAngle:0030.00000|shadows:Soft|shadowStrength:0000.90000|shadowResolution:FromQualitySettings|shadowBias:0000.05000|shadowNormalBias:0000.40000|shadowNearPlane:0000.20000|
localPosition.x:0055.52330|localPosition.y:-0053.51794|localPosition.z:0005.21470|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000|intensity:0000.50000|range:0005.50000|type:Point|color.r:0001.00000|color.g:0001.00000|color.b:0001.00000|color.a:0001.00000|spotAngle:0030.00000|shadows:Soft|shadowStrength:0000.90000|shadowResolution:FromQualitySettings|shadowBias:0000.05000|shadowNormalBias:0000.40000|shadowNearPlane:0000.20000|
localPosition.x:0053.03830|localPosition.y:-0053.14694|localPosition.z:0005.20670|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000|intensity:0001.20000|range:0005.50000|type:Point|color.r:0001.00000|color.g:0001.00000|color.b:0001.00000|color.a:0001.00000|spotAngle:0030.00000|shadows:Soft|shadowStrength:0000.90000|shadowResolution:FromQualitySettings|shadowBias:0000.05000|shadowNormalBias:0000.40000|shadowNearPlane:0000.20000|
localPosition.x:0050.52930|localPosition.y:-0053.14694|localPosition.z:0005.20670|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000|intensity:0001.20000|range:0005.50000|type:Point|color.r:0001.00000|color.g:0001.00000|color.b:0001.00000|color.a:0001.00000|spotAngle:0030.00000|shadows:Soft|shadowStrength:0000.90000|shadowResolution:FromQualitySettings|shadowBias:0000.05000|shadowNormalBias:0000.40000|shadowNearPlane:0000.20000|
localPosition.x:0048.02130|localPosition.y:-0053.14694|localPosition.z:0005.20670|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000|intensity:0001.20000|range:0005.50000|type:Point|color.r:0001.00000|color.g:0001.00000|color.b:0001.00000|color.a:0001.00000|spotAngle:0030.00000|shadows:Soft|shadowStrength:0000.90000|shadowResolution:FromQualitySettings|shadowBias:0000.05000|shadowNormalBias:0000.40000|shadowNearPlane:0000.20000|
localPosition.x:0046.19730|localPosition.y:-0053.26294|localPosition.z:0005.20670|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000|intensity:0001.20000|range:0005.50000|type:Point|color.r:0001.00000|color.g:0001.00000|color.b:0001.00000|color.a:0001.00000|spotAngle:0030.00000|shadows:Soft|shadowStrength:0000.90000|shadowResolution:FromQualitySettings|shadowBias:0000.05000|shadowNormalBias:0000.40000|shadowNearPlane:0000.20000|
localPosition.x:0044.62530|localPosition.y:-0051.10794|localPosition.z:0005.20670|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000|intensity:0000.80000|range:0005.50000|type:Point|color.r:0001.00000|color.g:0001.00000|color.b:0001.00000|color.a:0001.00000|spotAngle:0030.00000|shadows:Soft|shadowStrength:0000.90000|shadowResolution:FromQualitySettings|shadowBias:0000.05000|shadowNormalBias:0000.40000|shadowNearPlane:0000.20000|
localPosition.x:0045.43930|localPosition.y:-0050.65094|localPosition.z:0007.76370|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000|intensity:0001.70000|range:0005.50000|type:Point|color.r:0001.00000|color.g:0001.00000|color.b:0001.00000|color.a:0001.00000|spotAngle:0030.00000|shadows:Soft|shadowStrength:0000.90000|shadowResolution:FromQualitySettings|shadowBias:0000.05000|shadowNormalBias:0000.40000|shadowNearPlane:0000.20000|
localPosition.x:0048.44630|localPosition.y:-0050.58194|localPosition.z:0007.76370|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000|intensity:0001.00000|range:0005.50000|type:Point|color.r:0001.00000|color.g:0001.00000|color.b:0001.00000|color.a:0001.00000|spotAngle:0030.00000|shadows:Soft|shadowStrength:0000.90000|shadowResolution:FromQualitySettings|shadowBias:0000.05000|shadowNormalBias:0000.40000|shadowNearPlane:0000.20000|
localPosition.x:0050.99430|localPosition.y:-0050.58194|localPosition.z:0007.76370|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000|intensity:0001.00000|range:0005.50000|type:Point|color.r:0001.00000|color.g:0001.00000|color.b:0001.00000|color.a:0001.00000|spotAngle:0030.00000|shadows:Soft|shadowStrength:0000.90000|shadowResolution:FromQualitySettings|shadowBias:0000.05000|shadowNormalBias:0000.40000|shadowNearPlane:0000.20000|
localPosition.x:0048.44630|localPosition.y:-0050.58194|localPosition.z:0010.46570|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000|intensity:0001.00000|range:0005.50000|type:Point|color.r:0001.00000|color.g:0001.00000|color.b:0001.00000|color.a:0001.00000|spotAngle:0030.00000|shadows:Soft|shadowStrength:0000.90000|shadowResolution:FromQualitySettings|shadowBias:0000.05000|shadowNormalBias:0000.40000|shadowNearPlane:0000.20000|
localPosition.x:0050.99430|localPosition.y:-0050.58194|localPosition.z:0010.46570|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000|intensity:0001.00000|range:0005.50000|type:Point|color.r:0001.00000|color.g:0001.00000|color.b:0001.00000|color.a:0001.00000|spotAngle:0030.00000|shadows:Soft|shadowStrength:0000.90000|shadowResolution:FromQualitySettings|shadowBias:0000.05000|shadowNormalBias:0000.40000|shadowNearPlane:0000.20000|
localPosition.x:0040.30530|localPosition.y:-0050.63194|localPosition.z:0005.20070|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000|intensity:0001.01000|range:0005.50000|type:Point|color.r:0001.00000|color.g:0001.00000|color.b:0001.00000|color.a:0001.00000|spotAngle:0030.00000|shadows:Soft|shadowStrength:0000.90000|shadowResolution:FromQualitySettings|shadowBias:0000.05000|shadowNormalBias:0000.40000|shadowNearPlane:0000.20000|
localPosition.x:0038.26730|localPosition.y:-0050.52294|localPosition.z:0005.29670|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000|intensity:0001.20000|range:0005.50000|type:Point|color.r:0001.00000|color.g:0001.00000|color.b:0001.00000|color.a:0001.00000|spotAngle:0030.00000|shadows:Soft|shadowStrength:0000.90000|shadowResolution:FromQualitySettings|shadowBias:0000.05000|shadowNormalBias:0000.40000|shadowNearPlane:0000.20000|
localPosition.x:0038.26730|localPosition.y:-0050.52294|localPosition.z:0002.80570|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000|intensity:0001.20000|range:0005.50000|type:Point|color.r:0001.00000|color.g:0001.00000|color.b:0001.00000|color.a:0001.00000|spotAngle:0030.00000|shadows:Soft|shadowStrength:0000.90000|shadowResolution:FromQualitySettings|shadowBias:0000.05000|shadowNormalBias:0000.40000|shadowNearPlane:0000.20000|
localPosition.x:0035.63830|localPosition.y:-0050.52294|localPosition.z:0005.29670|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000|intensity:0001.20000|range:0005.50000|type:Point|color.r:0001.00000|color.g:0001.00000|color.b:0001.00000|color.a:0001.00000|spotAngle:0030.00000|shadows:Soft|shadowStrength:0000.90000|shadowResolution:FromQualitySettings|shadowBias:0000.05000|shadowNormalBias:0000.40000|shadowNearPlane:0000.20000|
localPosition.x:0035.63830|localPosition.y:-0050.52294|localPosition.z:0002.80570|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000|intensity:0001.20000|range:0005.50000|type:Point|color.r:0001.00000|color.g:0001.00000|color.b:0001.00000|color.a:0001.00000|spotAngle:0030.00000|shadows:Soft|shadowStrength:0000.90000|shadowResolution:FromQualitySettings|shadowBias:0000.05000|shadowNormalBias:0000.40000|shadowNearPlane:0000.20000|
localPosition.x:0033.18830|localPosition.y:-0050.52294|localPosition.z:0005.29670|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000|intensity:0001.20000|range:0005.50000|type:Point|color.r:0001.00000|color.g:0001.00000|color.b:0001.00000|color.a:0001.00000|spotAngle:0030.00000|shadows:Soft|shadowStrength:0000.90000|shadowResolution:FromQualitySettings|shadowBias:0000.05000|shadowNormalBias:0000.40000|shadowNearPlane:0000.20000|
localPosition.x:0033.18830|localPosition.y:-0050.52294|localPosition.z:0002.80570|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000|intensity:0001.20000|range:0005.50000|type:Point|color.r:0001.00000|color.g:0001.00000|color.b:0001.00000|color.a:0001.00000|spotAngle:0030.00000|shadows:Soft|shadowStrength:0000.90000|shadowResolution:FromQualitySettings|shadowBias:0000.05000|shadowNormalBias:0000.40000|shadowNearPlane:0000.20000|
localPosition.x:0038.26730|localPosition.y:-0050.52294|localPosition.z:0007.77970|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000|intensity:0001.20000|range:0005.50000|type:Point|color.r:0001.00000|color.g:0001.00000|color.b:0001.00000|color.a:0001.00000|spotAngle:0030.00000|shadows:Soft|shadowStrength:0000.90000|shadowResolution:FromQualitySettings|shadowBias:0000.05000|shadowNormalBias:0000.40000|shadowNearPlane:0000.20000|
localPosition.x:0033.18830|localPosition.y:-0050.52294|localPosition.z:0007.77970|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000|intensity:0001.20000|range:0005.50000|type:Point|color.r:0001.00000|color.g:0001.00000|color.b:0001.00000|color.a:0001.00000|spotAngle:0030.00000|shadows:Soft|shadowStrength:0000.90000|shadowResolution:FromQualitySettings|shadowBias:0000.05000|shadowNormalBias:0000.40000|shadowNearPlane:0000.20000|
localPosition.x:0038.26730|localPosition.y:-0050.52294|localPosition.z:0010.35170|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000|intensity:0001.20000|range:0005.50000|type:Point|color.r:0001.00000|color.g:0001.00000|color.b:0001.00000|color.a:0001.00000|spotAngle:0030.00000|shadows:Soft|shadowStrength:0000.90000|shadowResolution:FromQualitySettings|shadowBias:0000.05000|shadowNormalBias:0000.40000|shadowNearPlane:0000.20000|
localPosition.x:0033.18830|localPosition.y:-0050.52294|localPosition.z:0010.35170|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000|intensity:0001.20000|range:0005.50000|type:Point|color.r:0001.00000|color.g:0001.00000|color.b:0001.00000|color.a:0001.00000|spotAngle:0030.00000|shadows:Soft|shadowStrength:0000.90000|shadowResolution:FromQualitySettings|shadowBias:0000.05000|shadowNormalBias:0000.40000|shadowNearPlane:0000.20000|
localPosition.x:0035.68630|localPosition.y:-0050.52294|localPosition.z:0010.35170|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000|intensity:0001.20000|range:0005.50000|type:Point|color.r:0001.00000|color.g:0001.00000|color.b:0001.00000|color.a:0001.00000|spotAngle:0030.00000|shadows:Soft|shadowStrength:0000.90000|shadowResolution:FromQualitySettings|shadowBias:0000.05000|shadowNormalBias:0000.40000|shadowNearPlane:0000.20000|
